,country,year_week,new_cases,tests_done,population_x,testing_rate,positivity_rate,indicator,date,value,code,total_cases,total_deaths,stringency_index,population_y,GDP_capita,HDI,mortality_rate,prop_cases,prop_death
5219,Luxembourg,2020-W15,477,10085,613894.0,1642.79175232206,4.72979672781358,Daily hospital occupancy,2020-04-09,192.0,LUX,3034.0,46.0,79.63,625976,94277.965,0.904,0.015161502966381015,0.004846831188416169,7.348524544071977e-05
5220,Luxembourg,2020-W15,477,10085,613894.0,1642.79175232206,4.72979672781358,Daily ICU occupancy,2020-04-09,29.0,LUX,3034.0,46.0,79.63,625976,94277.965,0.904,0.015161502966381015,0.004846831188416169,7.348524544071977e-05
5221,Luxembourg,2020-W15,477,10085,613894.0,1642.79175232206,4.72979672781358,Daily hospital occupancy,2020-04-10,193.0,LUX,3115.0,52.0,79.63,625976,94277.965,0.904,0.016693418940609953,0.004976229120605263,8.30702774547267e-05
5222,Luxembourg,2020-W15,477,10085,613894.0,1642.79175232206,4.72979672781358,Daily ICU occupancy,2020-04-10,28.0,LUX,3115.0,52.0,79.63,625976,94277.965,0.904,0.016693418940609953,0.004976229120605263,8.30702774547267e-05
5223,Luxembourg,2020-W15,477,10085,613894.0,1642.79175232206,4.72979672781358,Daily hospital occupancy,2020-04-11,180.0,LUX,3223.0,54.0,79.63,625976,94277.965,0.904,0.016754576481538937,0.005148759696857388,8.626528812606234e-05
5224,Luxembourg,2020-W15,477,10085,613894.0,1642.79175232206,4.72979672781358,Daily ICU occupancy,2020-04-11,30.0,LUX,3223.0,54.0,79.63,625976,94277.965,0.904,0.016754576481538937,0.005148759696857388,8.626528812606234e-05
5225,Luxembourg,2020-W15,477,10085,613894.0,1642.79175232206,4.72979672781358,Daily hospital occupancy,2020-04-12,192.0,LUX,3270.0,62.0,79.63,625976,94277.965,0.904,0.018960244648318043,0.005223842447633775,9.90453308114049e-05
5226,Luxembourg,2020-W15,477,10085,613894.0,1642.79175232206,4.72979672781358,Daily ICU occupancy,2020-04-12,31.0,LUX,3270.0,62.0,79.63,625976,94277.965,0.904,0.018960244648318043,0.005223842447633775,9.90453308114049e-05
5227,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily hospital occupancy,2020-04-13,172.0,LUX,3281.0,66.0,79.63,625976,94277.965,0.904,0.020115818348064616,0.005241415006326121,0.0001054353521540762
5228,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily ICU occupancy,2020-04-13,33.0,LUX,3281.0,66.0,79.63,625976,94277.965,0.904,0.020115818348064616,0.005241415006326121,0.0001054353521540762
5229,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily hospital occupancy,2020-04-14,174.0,LUX,3292.0,67.0,79.63,625976,94277.965,0.904,0.020352369380315916,0.0052589875650184675,0.00010703285748974402
5230,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily ICU occupancy,2020-04-14,34.0,LUX,3292.0,67.0,79.63,625976,94277.965,0.904,0.020352369380315916,0.0052589875650184675,0.00010703285748974402
5231,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily hospital occupancy,2020-04-15,159.0,LUX,3307.0,67.0,79.63,625976,94277.965,0.904,0.020260054429996975,0.005282950145053485,0.00010703285748974402
5232,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily ICU occupancy,2020-04-15,35.0,LUX,3307.0,67.0,79.63,625976,94277.965,0.904,0.020260054429996975,0.005282950145053485,0.00010703285748974402
5233,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily hospital occupancy,2020-04-16,170.0,LUX,3373.0,69.0,79.63,625976,94277.965,0.904,0.020456566854432257,0.005388385497207561,0.00011022786816107966
5234,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily ICU occupancy,2020-04-16,32.0,LUX,3373.0,69.0,79.63,625976,94277.965,0.904,0.020456566854432257,0.005388385497207561,0.00011022786816107966
5235,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily hospital occupancy,2020-04-17,154.0,LUX,3444.0,69.0,79.63,625976,94277.965,0.904,0.02003484320557491,0.005501808376039976,0.00011022786816107966
5236,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily ICU occupancy,2020-04-17,30.0,LUX,3444.0,69.0,79.63,625976,94277.965,0.904,0.02003484320557491,0.005501808376039976,0.00011022786816107966
5237,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily hospital occupancy,2020-04-18,167.0,LUX,3480.0,72.0,79.63,625976,94277.965,0.904,0.020689655172413793,0.005559318568124017,0.00011502038416808312
5238,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily ICU occupancy,2020-04-18,31.0,LUX,3480.0,72.0,79.63,625976,94277.965,0.904,0.020689655172413793,0.005559318568124017,0.00011502038416808312
5239,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily hospital occupancy,2020-04-19,162.0,LUX,3537.0,72.0,79.63,625976,94277.965,0.904,0.020356234096692113,0.005650376372257083,0.00011502038416808312
5240,Luxembourg,2020-W16,269,10687,613894.0,1740.85428429012,2.51707682230748,Daily ICU occupancy,2020-04-19,30.0,LUX,3537.0,72.0,79.63,625976,94277.965,0.904,0.020356234096692113,0.005650376372257083,0.00011502038416808312
5241,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily hospital occupancy,2020-04-20,161.0,LUX,3550.0,73.0,70.37,625976,94277.965,0.904,0.02056338028169014,0.005671143941620765,0.00011661788950375094
5242,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily ICU occupancy,2020-04-20,31.0,LUX,3550.0,73.0,70.37,625976,94277.965,0.904,0.02056338028169014,0.005671143941620765,0.00011661788950375094
5243,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily hospital occupancy,2020-04-21,157.0,LUX,3558.0,75.0,70.37,625976,94277.965,0.904,0.021079258010118045,0.0056839239843061076,0.00011981290017508658
5244,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily ICU occupancy,2020-04-21,31.0,LUX,3558.0,75.0,70.37,625976,94277.965,0.904,0.021079258010118045,0.0056839239843061076,0.00011981290017508658
5245,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily hospital occupancy,2020-04-22,153.0,LUX,3618.0,78.0,70.37,625976,94277.965,0.904,0.02155887230514096,0.005779774304446177,0.00012460541618209006
5246,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily ICU occupancy,2020-04-22,28.0,LUX,3618.0,78.0,70.37,625976,94277.965,0.904,0.02155887230514096,0.005779774304446177,0.00012460541618209006
5247,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily hospital occupancy,2020-04-23,136.0,LUX,3654.0,80.0,70.37,625976,94277.965,0.904,0.021893814997263273,0.005837284496530219,0.0001278004268534257
5248,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily ICU occupancy,2020-04-23,24.0,LUX,3654.0,80.0,70.37,625976,94277.965,0.904,0.021893814997263273,0.005837284496530219,0.0001278004268534257
5249,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily hospital occupancy,2020-04-24,134.0,LUX,3665.0,83.0,70.37,625976,94277.965,0.904,0.022646657571623464,0.005854857055222564,0.00013259294286042914
5250,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily ICU occupancy,2020-04-24,25.0,LUX,3665.0,83.0,70.37,625976,94277.965,0.904,0.022646657571623464,0.005854857055222564,0.00013259294286042914
5251,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily hospital occupancy,2020-04-25,121.0,LUX,3695.0,85.0,70.37,625976,94277.965,0.904,0.023004059539918808,0.005902782215292599,0.00013578795353176478
5252,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily ICU occupancy,2020-04-25,23.0,LUX,3695.0,85.0,70.37,625976,94277.965,0.904,0.023004059539918808,0.005902782215292599,0.00013578795353176478
5253,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily hospital occupancy,2020-04-26,120.0,LUX,3711.0,85.0,70.37,625976,94277.965,0.904,0.02290487739153867,0.005928342300663284,0.00013578795353176478
5254,Luxembourg,2020-W17,173,14352,613894.0,2337.86288838138,1.20540691192865,Daily ICU occupancy,2020-04-26,20.0,LUX,3711.0,85.0,70.37,625976,94277.965,0.904,0.02290487739153867,0.005928342300663284,0.00013578795353176478
5255,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily hospital occupancy,2020-04-27,109.0,LUX,3723.0,88.0,70.37,625976,94277.965,0.904,0.0236368520010744,0.005947512364691298,0.00014058046953876826
5256,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily ICU occupancy,2020-04-27,20.0,LUX,3723.0,88.0,70.37,625976,94277.965,0.904,0.0236368520010744,0.005947512364691298,0.00014058046953876826
5257,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily hospital occupancy,2020-04-28,114.0,LUX,3729.0,88.0,70.37,625976,94277.965,0.904,0.02359882005899705,0.005957097396705305,0.00014058046953876826
5258,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily ICU occupancy,2020-04-28,22.0,LUX,3729.0,88.0,70.37,625976,94277.965,0.904,0.02359882005899705,0.005957097396705305,0.00014058046953876826
5259,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily hospital occupancy,2020-04-29,102.0,LUX,3741.0,89.0,70.37,625976,94277.965,0.904,0.023790430366212242,0.005976267460733319,0.0001421779748744361
5260,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily ICU occupancy,2020-04-29,24.0,LUX,3741.0,89.0,70.37,625976,94277.965,0.904,0.023790430366212242,0.005976267460733319,0.0001421779748744361
5261,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily hospital occupancy,2020-04-30,91.0,LUX,3769.0,89.0,70.37,625976,94277.965,0.904,0.023613690634120457,0.006020997610132018,0.0001421779748744361
5262,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily ICU occupancy,2020-04-30,24.0,LUX,3769.0,89.0,70.37,625976,94277.965,0.904,0.023613690634120457,0.006020997610132018,0.0001421779748744361
5263,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily hospital occupancy,2020-05-01,104.0,LUX,3784.0,90.0,70.37,625976,94277.965,0.904,0.023784355179704016,0.006044960190167035,0.0001437754802101039
5264,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily ICU occupancy,2020-05-01,25.0,LUX,3784.0,90.0,70.37,625976,94277.965,0.904,0.023784355179704016,0.006044960190167035,0.0001437754802101039
5265,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily hospital occupancy,2020-05-02,98.0,LUX,3802.0,92.0,70.37,625976,94277.965,0.904,0.0241977906365071,0.006073715286209056,0.00014697049088143954
5266,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily ICU occupancy,2020-05-02,24.0,LUX,3802.0,92.0,70.37,625976,94277.965,0.904,0.0241977906365071,0.006073715286209056,0.00014697049088143954
5267,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily hospital occupancy,2020-05-03,96.0,LUX,3812.0,92.0,70.37,625976,94277.965,0.904,0.024134312696747113,0.006089690339565734,0.00014697049088143954
5268,Luxembourg,2020-W18,101,16016,613894.0,2608.91945515024,0.6306193806193809,Daily ICU occupancy,2020-05-03,23.0,LUX,3812.0,92.0,70.37,625976,94277.965,0.904,0.024134312696747113,0.006089690339565734,0.00014697049088143954
5269,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily hospital occupancy,2020-05-04,93.0,LUX,3824.0,96.0,70.37,625976,94277.965,0.904,0.02510460251046025,0.006108860403593748,0.00015336051222411082
5270,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily ICU occupancy,2020-05-04,22.0,LUX,3824.0,96.0,70.37,625976,94277.965,0.904,0.02510460251046025,0.006108860403593748,0.00015336051222411082
5271,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily hospital occupancy,2020-05-05,101.0,LUX,3828.0,96.0,70.37,625976,94277.965,0.904,0.025078369905956112,0.006115250424936419,0.00015336051222411082
5272,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily ICU occupancy,2020-05-05,20.0,LUX,3828.0,96.0,70.37,625976,94277.965,0.904,0.025078369905956112,0.006115250424936419,0.00015336051222411082
5273,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily hospital occupancy,2020-05-06,96.0,LUX,3840.0,96.0,70.37,625976,94277.965,0.904,0.025,0.006134420488964433,0.00015336051222411082
5274,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily ICU occupancy,2020-05-06,21.0,LUX,3840.0,96.0,70.37,625976,94277.965,0.904,0.025,0.006134420488964433,0.00015336051222411082
5275,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily hospital occupancy,2020-05-07,83.0,LUX,3851.0,98.0,70.37,625976,94277.965,0.904,0.02544793560114256,0.006151993047656779,0.00015655552289544646
5276,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily ICU occupancy,2020-05-07,16.0,LUX,3851.0,98.0,70.37,625976,94277.965,0.904,0.02544793560114256,0.006151993047656779,0.00015655552289544646
5277,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily hospital occupancy,2020-05-08,90.0,LUX,3859.0,100.0,70.37,625976,94277.965,0.904,0.025913449080072558,0.006164773090342122,0.0001597505335667821
5278,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily ICU occupancy,2020-05-08,15.0,LUX,3859.0,100.0,70.37,625976,94277.965,0.904,0.025913449080072558,0.006164773090342122,0.0001597505335667821
5279,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily hospital occupancy,2020-05-09,82.0,LUX,3871.0,100.0,70.37,625976,94277.965,0.904,0.025833118057349523,0.0061839431543701355,0.0001597505335667821
5280,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily ICU occupancy,2020-05-09,14.0,LUX,3871.0,100.0,70.37,625976,94277.965,0.904,0.025833118057349523,0.0061839431543701355,0.0001597505335667821
5281,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily hospital occupancy,2020-05-10,77.0,LUX,3877.0,101.0,70.37,625976,94277.965,0.904,0.026051070415269537,0.006193528186384143,0.00016134803890244993
5282,Luxembourg,2020-W19,62,14719,613894.0,2397.6451960762,0.421224267952986,Daily ICU occupancy,2020-05-10,18.0,LUX,3877.0,101.0,70.37,625976,94277.965,0.904,0.026051070415269537,0.006193528186384143,0.00016134803890244993
5283,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily hospital occupancy,2020-05-11,78.0,LUX,3886.0,101.0,56.48,625976,94277.965,0.904,0.025990735975295935,0.006207905734405153,0.00016134803890244993
5284,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily ICU occupancy,2020-05-11,22.0,LUX,3886.0,101.0,56.48,625976,94277.965,0.904,0.025990735975295935,0.006207905734405153,0.00016134803890244993
5285,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily hospital occupancy,2020-05-12,79.0,LUX,3888.0,101.0,56.48,625976,94277.965,0.904,0.025977366255144033,0.006211100745076488,0.00016134803890244993
5286,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily ICU occupancy,2020-05-12,22.0,LUX,3888.0,101.0,56.48,625976,94277.965,0.904,0.025977366255144033,0.006211100745076488,0.00016134803890244993
5287,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily hospital occupancy,2020-05-13,70.0,LUX,3894.0,102.0,56.48,625976,94277.965,0.904,0.026194144838212634,0.006220685777090495,0.00016294554423811777
5288,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily ICU occupancy,2020-05-13,11.0,LUX,3894.0,102.0,56.48,625976,94277.965,0.904,0.026194144838212634,0.006220685777090495,0.00016294554423811777
5289,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily hospital occupancy,2020-05-14,74.0,LUX,3904.0,103.0,56.48,625976,94277.965,0.904,0.026383196721311477,0.0062366608304471735,0.00016454304957378557
5290,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily ICU occupancy,2020-05-14,11.0,LUX,3904.0,103.0,56.48,625976,94277.965,0.904,0.026383196721311477,0.0062366608304471735,0.00016454304957378557
5291,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily hospital occupancy,2020-05-15,65.0,LUX,3915.0,103.0,56.48,625976,94277.965,0.904,0.026309067688378034,0.00625423338913952,0.00016454304957378557
5292,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily ICU occupancy,2020-05-15,15.0,LUX,3915.0,103.0,56.48,625976,94277.965,0.904,0.026309067688378034,0.00625423338913952,0.00016454304957378557
5293,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily hospital occupancy,2020-05-16,55.0,LUX,3923.0,104.0,56.48,625976,94277.965,0.904,0.02651032373183788,0.006267013431824862,0.0001661405549094534
5294,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily ICU occupancy,2020-05-16,13.0,LUX,3923.0,104.0,56.48,625976,94277.965,0.904,0.02651032373183788,0.006267013431824862,0.0001661405549094534
5295,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily hospital occupancy,2020-05-17,46.0,LUX,3930.0,104.0,56.48,625976,94277.965,0.904,0.026463104325699746,0.006278195969174537,0.0001661405549094534
5296,Luxembourg,2020-W20,59,14297,613894.0,2328.90368695573,0.412673987549836,Daily ICU occupancy,2020-05-17,8.0,LUX,3930.0,104.0,56.48,625976,94277.965,0.904,0.026463104325699746,0.006278195969174537,0.0001661405549094534
5297,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily hospital occupancy,2020-05-18,52.0,LUX,3945.0,107.0,56.48,625976,94277.965,0.904,0.02712294043092522,0.006302158549209554,0.00017093307091645685
5298,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily ICU occupancy,2020-05-18,10.0,LUX,3945.0,107.0,56.48,625976,94277.965,0.904,0.02712294043092522,0.006302158549209554,0.00017093307091645685
5299,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily hospital occupancy,2020-05-19,49.0,LUX,3947.0,107.0,56.48,625976,94277.965,0.904,0.027109196858373447,0.00630535355988089,0.00017093307091645685
5300,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily ICU occupancy,2020-05-19,6.0,LUX,3947.0,107.0,56.48,625976,94277.965,0.904,0.027109196858373447,0.00630535355988089,0.00017093307091645685
5301,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily hospital occupancy,2020-05-20,54.0,LUX,3958.0,109.0,56.48,625976,94277.965,0.904,0.027539161192521474,0.006322926118573236,0.0001741280815877925
5302,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily ICU occupancy,2020-05-20,6.0,LUX,3958.0,109.0,56.48,625976,94277.965,0.904,0.027539161192521474,0.006322926118573236,0.0001741280815877925
5303,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily hospital occupancy,2020-05-21,41.0,LUX,3971.0,109.0,56.48,625976,94277.965,0.904,0.027449005288340468,0.006343693687936918,0.0001741280815877925
5304,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily ICU occupancy,2020-05-21,5.0,LUX,3971.0,109.0,56.48,625976,94277.965,0.904,0.027449005288340468,0.006343693687936918,0.0001741280815877925
5305,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily hospital occupancy,2020-05-22,45.0,LUX,3980.0,109.0,56.48,625976,94277.965,0.904,0.027386934673366833,0.006358071235957928,0.0001741280815877925
5306,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily ICU occupancy,2020-05-22,8.0,LUX,3980.0,109.0,56.48,625976,94277.965,0.904,0.027386934673366833,0.006358071235957928,0.0001741280815877925
5307,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily hospital occupancy,2020-05-23,34.0,LUX,3981.0,109.0,56.48,625976,94277.965,0.904,0.02738005526249686,0.006359668741293596,0.0001741280815877925
5308,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily ICU occupancy,2020-05-23,7.0,LUX,3981.0,109.0,56.48,625976,94277.965,0.904,0.02738005526249686,0.006359668741293596,0.0001741280815877925
5309,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily hospital occupancy,2020-05-24,32.0,LUX,3990.0,109.0,56.48,625976,94277.965,0.904,0.02731829573934837,0.0063740462893146065,0.0001741280815877925
5310,Luxembourg,2020-W21,47,16766,613894.0,2731.0903836818698,0.280329237743051,Daily ICU occupancy,2020-05-24,4.0,LUX,3990.0,109.0,56.48,625976,94277.965,0.904,0.02731829573934837,0.0063740462893146065,0.0001741280815877925
5311,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily hospital occupancy,2020-05-25,35.0,LUX,3992.0,110.0,43.52,625976,94277.965,0.904,0.02755511022044088,0.006377241299985942,0.00017572558692346033
5312,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily ICU occupancy,2020-05-25,5.0,LUX,3992.0,110.0,43.52,625976,94277.965,0.904,0.02755511022044088,0.006377241299985942,0.00017572558692346033
5313,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily hospital occupancy,2020-05-26,42.0,LUX,3993.0,110.0,43.52,625976,94277.965,0.904,0.027548209366391185,0.00637883880532161,0.00017572558692346033
5314,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily ICU occupancy,2020-05-26,4.0,LUX,3993.0,110.0,43.52,625976,94277.965,0.904,0.027548209366391185,0.00637883880532161,0.00017572558692346033
5315,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily hospital occupancy,2020-05-27,33.0,LUX,3995.0,110.0,43.52,625976,94277.965,0.904,0.02753441802252816,0.006382033815992946,0.00017572558692346033
5316,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily ICU occupancy,2020-05-27,4.0,LUX,3995.0,110.0,43.52,625976,94277.965,0.904,0.02753441802252816,0.006382033815992946,0.00017572558692346033
5317,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily hospital occupancy,2020-05-28,29.0,LUX,4001.0,110.0,43.52,625976,94277.965,0.904,0.02749312671832042,0.006391618848006952,0.00017572558692346033
5318,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily ICU occupancy,2020-05-28,4.0,LUX,4001.0,110.0,43.52,625976,94277.965,0.904,0.02749312671832042,0.006391618848006952,0.00017572558692346033
5319,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily hospital occupancy,2020-05-29,28.0,LUX,4008.0,110.0,43.52,625976,94277.965,0.904,0.027445109780439122,0.006402801385356627,0.00017572558692346033
5320,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily ICU occupancy,2020-05-29,3.0,LUX,4008.0,110.0,43.52,625976,94277.965,0.904,0.027445109780439122,0.006402801385356627,0.00017572558692346033
5321,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily hospital occupancy,2020-05-30,26.0,LUX,4012.0,110.0,43.52,625976,94277.965,0.904,0.027417746759720838,0.006409191406699298,0.00017572558692346033
5322,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily ICU occupancy,2020-05-30,3.0,LUX,4012.0,110.0,43.52,625976,94277.965,0.904,0.027417746759720838,0.006409191406699298,0.00017572558692346033
5323,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily hospital occupancy,2020-05-31,27.0,LUX,4016.0,110.0,43.52,625976,94277.965,0.904,0.027390438247011952,0.00641558142804197,0.00017572558692346033
5324,Luxembourg,2020-W22,26,20541,613894.0,3346.0173906244395,0.12657611606056202,Daily ICU occupancy,2020-05-31,3.0,LUX,4016.0,110.0,43.52,625976,94277.965,0.904,0.027390438247011952,0.00641558142804197,0.00017572558692346033
5325,Luxembourg,2020-W23,21,33994,613894.0,5537.43805933923,0.06177560746014,Daily hospital occupancy,2020-06-01,25.0,LUX,4018.0,110.0,43.52,625976,94277.965,0.904,0.0273768043802887,0.0064187764387133054,0.00017572558692346033
5326,Luxembourg,2020-W23,21,33994,613894.0,5537.43805933923,0.06177560746014,Daily ICU occupancy,2020-06-01,4.0,LUX,4018.0,110.0,43.52,625976,94277.965,0.904,0.0273768043802887,0.0064187764387133054,0.00017572558692346033
5327,Luxembourg,2020-W23,21,33994,613894.0,5537.43805933923,0.06177560746014,Daily hospital occupancy,2020-06-02,22.0,LUX,4019.0,110.0,43.52,625976,94277.965,0.904,0.02736999253545658,0.006420373944048973,0.00017572558692346033
5328,Luxembourg,2020-W23,21,33994,613894.0,5537.43805933923,0.06177560746014,Daily ICU occupancy,2020-06-02,2.0,LUX,4019.0,110.0,43.52,625976,94277.965,0.904,0.02736999253545658,0.006420373944048973,0.00017572558692346033
5329,Luxembourg,2020-W23,21,33994,613894.0,5537.43805933923,0.06177560746014,Daily hospital occupancy,2020-06-03,21.0,LUX,4020.0,110.0,43.52,625976,94277.965,0.904,0.02736318407960199,0.006421971449384641,0.00017572558692346033
5330,Luxembourg,2020-W23,21,33994,613894.0,5537.43805933923,0.06177560746014,Daily ICU occupancy,2020-06-03,3.0,LUX,4020.0,110.0,43.52,625976,94277.965,0.904,0.02736318407960199,0.006421971449384641,0.00017572558692346033
5331,Luxembourg,2020-W23,21,33994,613894.0,5537.43805933923,0.06177560746014,Daily hospital occupancy,2020-06-04,19.0,LUX,4020.0,110.0,43.52,625976,94277.965,0.904,0.02736318407960199,0.006421971449384641,0.00017572558692346033
5332,Luxembourg,2020-W23,21,33994,613894.0,5537.43805933923,0.06177560746014,Daily ICU occupancy,2020-06-04,1.0,LUX,4020.0,110.0,43.52,625976,94277.965,0.904,0.02736318407960199,0.006421971449384641,0.00017572558692346033
